1,1,6.64106303282288
1,1,7.14393213940058
1,1,7.07865258991285
1,1,6.15978897748304
1,2,5.39267327749094
1,2,3.86843799066849
1,2,4.99579831776898
1,3,7.91569166767666
1,3,6.1268440487842
1,4,8.00544842487985
1,5,6.1476381892831
1,5,6.50461333590548
1,5,8.1361679910345
1,5,6.4356342909399
1,5,6.44755651998491
1,6,5.83819689115587
1,6,4.37467372570417
1,6,6.20479983785672
1,7,6.91969354851615
1,7,6.70863556408874
1,7,7.10977241132579
1,7,7.34112826242349
1,8,6.37271233040796
1,9,6.7379059806984
1,9,7.05810858720618
1,9,4.78487037539514
1,9,8.85645472938352
1,9,5.72611253289555
1,10,5.98607988904668
1,11,7.94242332926368
1,11,7.81680065352554
1,11,7.74687674468286
1,11,5.6070702948788
1,12,6.25234974993586
1,12,5.64428361202291
1,12,4.10776515269269
1,12,5.49556920342319
1,13,7.16536131962119
1,13,5.56657960664307
1,13,6.53674308576216
1,13,5.9230244126741
1,13,7.44596430154866
1,14,6.16305567245639
1,15,6.50335810413339
1,15,7.20560376598913
1,15,7.63081523687912
1,15,7.22182539721246
1,16,10.739859187702
1,17,6.04306191762649
1,18,6.06691985697978
1,19,4.41804321889364
1,19,6.05775456077207
1,19,7.30728756292257
1,19,5.22700850824853
1,20,7.81246866597796
1,20,7.20301221639634
1,21,7.17036612608958
1,21,8.12526701573237
1,21,8.21634259746824
1,21,9.01444131152223
1,21,8.24946285776371
1,22,8.36788781635457
1,23,11.0669855174459
1,24,7.43208195290954
1,24,6.5041719593111
1,24,4.17741893373346
1,24,6.33328314430821
1,25,4.76843434693377
1,25,5.68686181887907
2,26,4.88221445295827
2,26,4.30912880690349
2,26,5.13399630814694
2,26,3.51729393426001
2,27,4.54684289628033
2,27,3.81133448436429
2,27,4.89592092704778
2,28,7.15029259005816
2,28,3.28818272565966
2,28,8.11092626135501
2,28,6.39696844203519
2,29,4.53315352575286
2,29,1.71769114341369
2,29,2.89826501202985
2,30,2.09524590905896
2,31,5.38209650673057
2,31,3.88468964390061
2,32,4.29516666446059
2,33,3.92137937526718
2,33,2.67349266784444
2,34,2.75092782862648
2,35,4.00086195941192
2,35,4.29805947436449
2,36,3.6497766257034
2,36,3.14288567367179
2,37,2.27113058444558
2,37,3.24156939327476
2,37,3.61909000076228
2,37,4.00647890625778
2,37,3.99423251361738
2,38,3.12391274225094
2,38,2.52779106187698
2,38,2.1982684101563
2,38,2.2939117451281
2,38,3.03454693280643
2,39,2.61516554631908
2,39,3.69816898516302
2,39,1.98010829400932
2,39,4.19184293746675
2,40,3.34216894144939
2,40,3.9823292247991
2,41,4.17782022326894
2,41,3.04782039111791
2,41,2.99860180492589
2,41,5.52470384629612
2,42,5.6469851265428
2,42,3.01144258490733
2,42,3.05838311566239
2,43,3.70718443704007
2,43,2.30997568731122
2,43,4.35161122714786
2,44,3.75509674976085
2,44,1.88945075489478
2,44,4.24463968189924
2,44,3.25324030469622
2,45,1.601303256318
2,46,6.42584705738679
2,46,1.86334348188898
2,47,5.13589843628316
2,47,2.67973727994739
2,48,2.56676245457515
2,48,2.62069105568969
2,48,2.78787793843698
2,48,2.38623871871127
2,49,3.79298830117246
2,50,1.42098375916039
2,50,1.82828628527466
